Company,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
TataPower,2012-01-31,81.43469501263611,82.61263118,80.61013969630187,81.59175109863281,3232601,0,0
TataPower,2012-02-01,82.37704775176448,87.01026769185131,81.67028601939396,86.49982452392578,5310119,0,0
TataPower,2012-02-02,87.95263111928311,90.66188487184367,86.85321966041151,87.32439422607422,6690985,0,0
TataPower,2012-02-03,87.95261988520207,89.13055614890246,87.32438307,88.50231934,2948313,0,0
TataPower,2012-02-06,89.83732463320817,89.83732463320817,82.88749394855758,84.34028625488281,5915455,0,0
TataPower,2012-02-07,84.73291952165798,85.67526849068572,83.86910170287815,84.14395141601562,3428743,0,0
TataPower,2012-02-08,83.55498735066033,85.59674147945351,82.80896312,84.81145477294922,3825878,0,0
TataPower,2012-02-09,84.0654224,88.73790488978247,83.98689745,87.52070617675781,4233810,0,0
TataPower,2012-02-10,89.05202325,90.30849063861093,85.95012034004681,87.01026916503906,6075302,0,0
TataPower,2012-02-13,86.22497829484153,87.36365209030606,83.79057460430904,84.81145477294922,4619411,0,0
TataPower,2012-02-14,85.36113974835747,85.59672696205006,80.68865794,81.82733154296875,7691922,0,0
TataPower,2012-02-15,83.43718552951867,87.67775568,82.18071823,86.65687561035156,10278317,0,0
TataPower,2012-02-16,86.77467922584611,91.56495519173404,86.57835445567869,89.48393249511719,17122608,0,0
TataPower,2012-02-17,90.62259867178737,94.39199421,89.68024357865575,93.17478942871094,12275301,0,0
TataPower,2012-02-21,93.64596644406228,95.17728963217208,89.95510194728617,90.70112609863281,7884069,0,0
TataPower,2012-02-22,91.25083794587329,92.58583025769303,86.22497467613148,87.04953002929688,7309434,0,0
TataPower,2012-02-23,87.04952830121397,89.99436878977305,84.85071200026093,87.63849639892578,6176751,0,0
TataPower,2012-02-24,88.03114371862502,90.15143517499362,86.93173862,89.36614227294922,3570284,0,0
TataPower,2012-02-27,89.48392409346883,89.87656738845156,84.81144218668346,86.02864074707031,4872405,0,0
TataPower,2012-02-28,86.38203975003846,88.81644359150137,86.38203975003846,88.07041931152344,3888685,0,0
TataPower,2012-02-29,88.89498030531882,92.50732071378542,88.73791797767598,90.22997283935547,11272540,0,0
TataPower,2012-03-01,89.64098348068775,92.11464936826584,89.28760263960517,91.2508316,4312687,0,0
TataPower,2012-03-02,91.83980313680928,91.87906561,89.52319324394198,90.07289886,3542612,0,0
TataPower,2012-03-05,91.09379112938015,91.48643450613851,88.14894407398607,89.13056182861328,1706318,0,0
TataPower,2012-03-06,89.52319732513456,89.99437182,84.57586513781814,85.12556457519531,3990495,0,0
TataPower,2012-03-07,85.04703528936307,86.61761478644104,84.06541767,85.55747223,4093175,0,0
TataPower,2012-03-09,86.49982805334841,87.36365212270552,84.88997974998942,85.32189178466797,3574986,0,0
TataPower,2012-03-12,87.04952517515754,87.08878764409944,83.24086080773714,84.53659057617188,6712050,0,0
TataPower,2012-03-13,85.28262604832406,86.85320561030017,84.37953954073217,84.88997650146484,5800168,0,0
TataPower,2012-03-14,85.98939434260967,86.77468729,85.28263255452859,86.26424407958984,4862903,0,0
TataPower,2012-03-15,86.14644783686585,87.32438411462725,84.61513067577602,86.10718536376953,4707005,0,0
TataPower,2012-03-16,86.77468527145827,87.63850314510104,82.45558348626989,82.88748931884766,7346159,0,0
TataPower,2012-03-19,83.24085222432913,83.59423303,79.82483773251738,80.57086181640625,3673999,0,0
TataPower,2012-03-20,80.57086683043603,82.18071491004855,79.47146186863199,81.47395324707031,5606138,0,0
TataPower,2012-03-21,81.47395991823275,82.37704640881257,80.57087342765291,81.78807830810547,3475860,0,0
TataPower,2012-03-22,82.18073721,82.45559317879481,76.72296096793973,77.82237243652344,3451261,0,0
TataPower,2012-03-23,78.88250324269357,79.00029686726641,76.88001162495537,78.21500396728516,3587776,0,0
TataPower,2012-03-26,78.29354172528915,78.41133535979998,74.32782062726187,75.07384490966797,4083952,0,0
TataPower,2012-03-27,75.38795131835167,76.80147470711603,73.50325346666587,75.50574493408203,5244288,0,0
TataPower,2012-03-28,76.17325447836598,77.03707237457884,74.48487495,75.15237426757812,4746793,0,0
TataPower,2012-03-29,74.60267842156394,80.64942311791404,73.38547946977367,76.36958312988281,8915160,0,0
TataPower,2012-03-30,78.60764720984282,80.02117691134832,78.05794776821588,79.27514648,3089550,0,0
TataPower,2012-04-02,79.66779352878319,80.37455525303143,78.29353255102711,78.56838226,2517329,0,0
TataPower,2012-04-03,79.00029083989412,79.94263976457977,78.92175969334147,79.746315,3240832,0,0
TataPower,2012-04-04,80.57088145493906,82.14146735229353,78.76471450231757,79.11809539794922,7468508,0,0
TataPower,2012-04-09,79.31441674220255,80.53161548256868,78.37206151962882,78.72544860839844,4419742,0,0
TataPower,2012-04-10,79.07882430011014,82.45557678185848,78.60764361549509,82.06292724609375,4595633,0,0
TataPower,2012-04-11,81.59173909345962,83.08379342059484,78.29351831341332,80.41380310058594,6091678,0,0
TataPower,2012-04-12,80.88498772281537,82.61262946692526,80.41381326610235,81.12057495117188,2612448,0,0
TataPower,2012-04-13,81.90586958861498,83.00527460903493,79.98190304227178,81.04204559326172,2925418,0,0
TataPower,2012-04-16,81.08131928309476,82.02366827555788,80.57087610651922,80.88499450683594,2721440,0,0
TataPower,2012-04-17,81.67028487317198,82.25925297521471,80.49234867,81.74880981445312,2786325,0,0
TataPower,2012-04-18,82.41630616976164,84.34027270780842,82.18071894,83.75130462646484,3380191,0,0
TataPower,2012-04-19,84.30100673395704,85.79306132404628,83.86910093277639,84.41880035,3820640,0,0
TataPower,2012-04-20,84.61511210513538,84.61511210513538,81.19909764934651,82.49482727050781,1711068,0,0
TataPower,2012-04-23,82.69117035949809,83.12307619007022,79.62852982,79.98191071,1462327,0,0
TataPower,2012-04-24,80.09968829,82.6911538,79.98189468411445,82.41629791259766,1672204,0,0
TataPower,2012-04-25,82.8089558,83.63351111746188,80.76719564558908,83.20159912109375,3267284,0,0
TataPower,2012-04-26,83.79057446327691,84.02616172,79.86411610341563,80.29602813720703,3399579,0,0
TataPower,2012-04-27,80.64941467286091,81.74881986230776,80.13897765784766,81.43470764160156,1132037,0,0
TataPower,2012-04-30,81.67028286022054,83.24086235746171,81.47395809,82.92675018310547,1884978,0,0
TataPower,2012-05-02,83.24086533437404,83.59424619952763,80.45308088,80.92425537109375,2668229,0,0
TataPower,2012-05-03,80.13896951049765,80.92425619091433,78.45059010977918,79.07882690429688,4043274,0,0
TataPower,2012-05-04,78.64691341315124,80.21749295309615,77.82235806819496,78.56838226,5058516,0,0
TataPower,2012-05-07,78.05794587373116,80.49234945545288,76.95853460018618,79.90338134765625,7468937,0,0
TataPower,2012-05-08,80.17824177,80.49236020274022,76.95854488,77.94016266,2708349,0,0
TataPower,2012-05-09,77.74382179372729,77.94014655146218,76.36956091,76.64441680908203,3946886,0,0
TataPower,2012-05-10,76.33030961855609,78.52912611839517,72.83576319,76.48736572265625,2942887,0,0
TataPower,2012-05-11,76.17324874,76.56589208197768,71.38297267802928,72.95355224609375,4578135,0,0
TataPower,2012-05-14,72.63943276404379,74.28854966733539,71.22590931135402,73.81737518310547,3458766,0,0
TataPower,2012-05-15,72.71797397960817,75.78060855102171,72.71797397960817,74.48487854003906,4690463,0,0
TataPower,2012-05-16,73.62104638360283,73.62104638360283,72.16825433,72.60016632080078,2053693,0,0
TataPower,2012-05-17,72.24678892,73.58178742477082,70.79400300980609,71.42223358154297,2855350,0,0
TataPower,2012-05-18,70.75474348517307,72.44312306592356,69.49827597064741,71.38298034667969,3342330,0,0
TataPower,2012-05-21,71.69709180266746,76.09472495226277,71.69709180266746,75.11311340332031,3196661,0,0
TataPower,2012-05-22,76.13396669860084,76.21249783619018,70.67619853555969,70.99031066894531,5133564,0,0
TataPower,2012-05-23,67.96694165824397,70.20502637920914,67.65282951478146,69.61605834960938,8448430,0,0
TataPower,2012-05-24,69.89091575284148,70.67620861527432,67.33871860629979,70.12650299072266,3589548,0,0
TataPower,2012-05-25,69.89091753970526,70.83326652,69.30194942994447,70.04797363,2042834,0,0
TataPower,2012-05-28,70.08725423359097,73.14988892527037,70.08725423359097,72.56092071533203,1641299,0,0
TataPower,2012-05-29,73.03208422378685,73.81737712094774,72.79649697548729,73.18914031982422,2049551,0,0
TataPower,2012-05-30,72.95355870027744,74.60266957,72.40385300900341,74.32781982421875,3948513,0,0
TataPower,2012-05-31,72.67870417,74.99531420553276,72.28605461114364,73.42472839355469,6671180,0,0
TataPower,2012-06-01,73.34620442,74.28855344080911,71.69708743742461,73.11061096191406,2825167,0,0
TataPower,2012-06-04,71.46151240686582,72.24680545762486,70.28357593,70.59769439697266,2585060,0,0
TataPower,2012-06-05,71.06885702351858,71.81488126065254,69.69459596812607,69.96945190429688,2616157,0,0
TataPower,2012-06-06,70.47989215399883,73.03208960133145,70.36209852,71.93267822265625,3329868,0,0
TataPower,2012-06-07,72.95355888155073,73.69958315775044,72.32532823888191,73.26767731,2487613,0,0
TataPower,2012-06-08,72.63944106354931,74.68120153,71.89341678110965,74.05297088623047,2407202,0,0
TataPower,2012-06-11,75.38796073158268,77.35118997505394,74.79899257939003,75.42722321,2780001,0,0
TataPower,2012-06-12,75.38796073158268,76.48736587951316,74.13149327074258,75.42722321,3011072,0,0
TataPower,2012-06-13,75.58428832915389,76.09472534387285,73.66032148812171,74.01370239257812,2189318,0,0
TataPower,2012-06-14,73.85664997072007,74.9953239,71.34371483009777,72.32533264160156,2875200,0,0
TataPower,2012-06-15,72.36457648566066,74.01368703084678,71.97193318725463,73.50325012207031,3648242,0,0
TataPower,2012-06-18,74.21002141458061,74.75972707047377,71.22591209228868,72.36458587646484,2988704,0,0
TataPower,2012-06-19,72.24679074,72.7572277,70.79400478774035,71.34370422363281,3838001,0,0
TataPower,2012-06-20,71.89341041141171,73.11060912407308,71.65782316325227,72.67870330810547,2562048,0,0
TataPower,2012-06-21,72.75722562408143,74.48486745101613,71.93267028530366,74.09222412109375,3321634,0,0
TataPower,2012-06-22,73.11060313623601,74.60265765520718,72.12899175,74.21001434326172,3274719,0,0
TataPower,2012-06-25,74.21000923694986,76.17323808,72.24678039533721,73.85662841796875,2899618,0,0
TataPower,2012-06-26,74.52412691555837,75.54500068882997,74.24927103095861,75.19161987304688,2297380,0,0
TataPower,2012-06-27,76.95854528586416,78.17575034997714,76.25178345837446,76.84075164794922,4035324,0,0
TataPower,2012-06-28,78.05794944497461,78.17574307192314,76.99780680243789,77.66530609,5049510,0,0
TataPower,2012-06-29,78.52912118382935,82.84822275581266,78.17574031544399,82.21998596191406,8493200,0,0
TataPower,2012-07-02,83.24087300112227,83.39793531686995,81.15985008960891,81.98440551757812,3753367,0,0
TataPower,2012-07-03,83.00527698007123,83.00527698007123,81.31690382753979,81.78807830810547,3505799,0,0
TataPower,2012-07-04,82.37704826463218,83.39792839835219,80.96352479109076,82.21998596191406,3337034,0,0
TataPower,2012-07-05,82.21998226958729,83.24086235746171,81.55248924271528,82.92675018310547,2234529,0,0
TataPower,2012-07-06,82.84823145394041,83.00528756,80.68867733697651,81.39543914794922,1806858,0,0
TataPower,2012-07-09,81.27762932,81.27762932,78.96102576042867,79.58925629,2460887,0,0
TataPower,2012-07-10,78.80396188564262,80.09969158815679,78.45058106,79.62851715,3238376,0,0
TataPower,2012-07-11,78.80396950459968,79.31441266665908,78.05794530961104,78.56838226,2971927,0,0
TataPower,2012-07-12,78.13647588456571,79.90338653106365,77.74383252339243,79.19662475585938,3050119,0,0
TataPower,2012-07-13,79.15736152182994,79.58927359478811,77.11560721132237,77.42972564697266,2708572,0,0
TataPower,2012-07-16,77.23339533950671,77.90089463946738,75.30942859505751,75.74134063720703,3245230,0,0
TataPower,2012-07-17,75.81987358330335,76.95854121729134,74.60266858354044,75.15237426757812,3164251,0,0
TataPower,2012-07-18,74.60266497275417,77.74383040188471,74.60266497275417,77.39044952392578,2603563,0,0
TataPower,2012-07-19,78.52911050344903,79.54999049832388,78.09719854244696,79.15734100341797,2760480,0,0
TataPower,2012-07-20,78.56837878913588,78.84323469762593,77.58676739613495,78.17573547363281,1172687,0,0
TataPower,2012-07-23,77.74382179372729,78.92175792316378,76.17324235730743,76.64441680908203,2274485,0,0
TataPower,2012-07-24,77.36035539086348,77.87742084668304,76.36600890426439,77.12171173095703,1705632,1.206271,0
TataPower,2012-07-25,77.16148182931863,77.40012546,75.37165456646038,76.56487274169922,1810266,0,0
TataPower,2012-07-26,76.36600515192153,76.92284242735344,73.22385959152442,74.01934051513672,4394550,0,0
TataPower,2012-07-27,75.41143627660622,76.76374828914452,74.77505526288824,75.33188629,1415831,0,0
TataPower,2012-07-30,75.65005943407358,78.91152618,75.65005943407358,78.31491088867188,1650854,0,0
TataPower,2012-07-31,78.75243948749241,79.15017679394253,77.04216215182069,78.15583038330078,1983362,0,0
TataPower,2012-08-01,78.51380134,79.54792595516349,75.76939926789964,79.42860412597656,2083966,0,0
TataPower,2012-08-02,79.54791668584927,79.94565397378162,77.40012401,77.95695495605469,1125142,0,0
TataPower,2012-08-03,77.55923254285875,77.75810436948196,76.28646417273109,77.40013885498047,1106343,0,0
TataPower,2012-08-06,78.51380551351178,78.71267733574112,77.00239350044293,77.32058715820312,969950,0,0
TataPower,2012-08-07,77.40012743644893,78.75243930649768,77.16148379532075,78.59334564208984,1352817,0,0
TataPower,2012-08-08,79.22974825188149,79.54794195673107,77.55924230723173,78.07630157470703,4168002,0,0
TataPower,2012-08-09,77.16148364,80.34340094681976,76.80351818,79.98543548583984,5244687,0,0
TataPower,2012-08-10,79.62745627773519,80.30361529259979,78.43424447526067,79.54791259765625,1883623,0,0
TataPower,2012-08-13,79.78655990061449,80.90022807444083,78.75243541054051,80.22407531738281,2100530,0,0
TataPower,2012-08-14,80.34341070042603,80.58205437,79.15018606327061,80.14453887939453,1429876,0,0
TataPower,2012-08-16,80.14452953902763,81.25819777113873,79.98543587416401,80.54226684570312,1585257,0,0
TataPower,2012-08-17,81.93436709086347,81.93436709086347,75.49098795679971,77.36035919189453,3394143,0,0
TataPower,2012-08-21,77.95694755661403,79.54790913539928,76.80350764,79.38880920410156,1596167,0,0
TataPower,2012-08-22,78.83198563299774,79.11040110507798,77.55921750957047,78.39447021484375,1772077,0,0
TataPower,2012-08-23,77.95696612,80.02521540886222,77.95696612,79.11041259765625,1989556,0,0
TataPower,2012-08-24,78.75243334478284,79.07062693854348,77.95695250489742,78.19560241699219,971875,0,0
TataPower,2012-08-27,78.71267152166028,78.91154332920003,76.68420046746779,76.96261596679688,938183,0,0
TataPower,2012-08-28,76.68419311905812,79.26950121319987,76.68419311905812,77.95695495605469,6793251,0,0
TataPower,2012-08-29,78.35469082557545,80.54225512757012,78.35469082557545,78.87174987792969,7580637,0,0
TataPower,2012-08-30,79.22973231432057,80.58205057112798,77.99674217573342,79.42860412597656,9472245,0,0
TataPower,2012-08-31,79.38882064425695,79.74679239674558,78.51379605215391,79.15017700195312,2344597,0,0
TataPower,2012-09-03,79.54791861699971,80.10475586484917,77.32057591463462,77.59899139404297,1860439,0,0
TataPower,2012-09-04,77.91719427306111,78.31493161795633,71.91132451765243,76.6842041,1330461,0,0
TataPower,2012-09-05,76.84328817407744,76.84328817407744,74.81481728,75.61029815673828,1755287,0,0
TataPower,2012-09-06,75.61028675995115,76.48531119303763,75.25232136154781,75.84893035888672,1162262,0,0
TataPower,2012-09-07,77.16148759930422,77.32058127155521,76.12736300708984,76.44555664,1479922,0,0
TataPower,2012-09-10,76.80350475462896,77.00237022772076,75.65005859676316,75.84893035888672,1736056,0,0
TataPower,2012-09-11,75.80916385,76.08758561853973,75.13301107650524,75.65007019042969,3293904,0,0
TataPower,2012-09-12,75.96826953592621,76.36600686212309,75.57052592069614,76.00804138183594,2245714,0,0
TataPower,2012-09-13,75.96825826,76.04780194330868,75.33187108896858,75.80915832519531,1617097,0,0
TataPower,2012-09-14,76.76374018053413,78.91153923915496,76.76374018053413,77.63877106,8320677,0,0
TataPower,2012-09-17,78.75243741160226,80.14452738103195,78.39447195852314,78.95130920410156,4785653,0,0
TataPower,2012-09-18,79.15019825341045,79.54794195673107,77.71833601513923,78.07630157470703,3773913,0,0
TataPower,2012-09-20,77.55922675367228,79.30928234584071,77.16148941914763,78.47402954101562,1778839,0,0
TataPower,2012-09-21,78.51380655044628,83.12758635,77.75810368,81.65595245361328,16466187,0,0
TataPower,2012-09-24,82.72984893122113,85.31515749645101,80.7809214,82.13323974609375,8315303,0,0
TataPower,2012-09-25,84.16169963315097,84.87763055881864,81.57639141634013,81.97412872314453,4385299,0,0
TataPower,2012-09-26,81.93436222999247,81.93436222999247,79.98544112363159,81.77526855,3579073,0,0
TataPower,2012-09-27,81.61616834056971,87.98000337975915,80.54227188522273,83.1673584,15969826,0,0
TataPower,2012-09-28,84.91739999,86.86632720226925,84.75830632914426,85.07649993896484,5178219,0,0
TataPower,2012-10-01,84.47990227802916,85.11628329,83.56509945670334,84.36058044433594,1661549,0,0
TataPower,2012-10-03,84.32078120114775,85.47422740114634,83.32643493227226,83.52530670166016,3714574,0,0
TataPower,2012-10-04,84.32078132115406,84.87761850281346,82.84914783487878,83.08779144,12419495,0,0
TataPower,2012-10-05,83.96283327291725,84.91740790229525,67.29754281631531,82.72984313964844,8368927,0,0
TataPower,2012-10-08,81.89459431734088,82.29233166922583,80.34341047,80.58205414,4193109,0,0
TataPower,2012-10-09,80.94000268951717,82.72982983168848,80.94000268951717,81.45706176757812,4987103,0,0
TataPower,2012-10-10,81.13886835130982,81.29796829,79.42859117484217,79.62745666503906,3373208,0,0
TataPower,2012-10-11,80.26385136870769,81.45706957789747,79.42859862227483,81.01955414,3004569,0,0
TataPower,2012-10-12,80.62181835309453,82.25255203277612,77.79786644170272,81.53662109,2553347,0,0
TataPower,2012-10-15,81.61616326892457,82.69006594657229,80.74113867824937,82.45141602,1862149,0,0
TataPower,2012-10-16,82.17299856381946,83.40599488,80.38317129228145,80.90023040771484,2094081,0,0
TataPower,2012-10-17,81.33775285804326,82.92871476276143,81.21843102964105,82.69007110595703,3608046,0,0
TataPower,2012-10-18,83.36622402079647,85.67311689813926,83.00825853524672,85.11627960205078,5911073,0,0
TataPower,2012-10-19,85.51399923941112,85.51399923941112,83.44575674,83.52530670166016,3263037,0,0
TataPower,2012-10-22,82.72983391,85.03672024484449,82.72983391,84.55943298339844,1449681,0,0
TataPower,2012-10-23,83.72418403865086,84.32079314227158,83.24689675575426,83.84350586,913823,0,0
TataPower,2012-10-25,83.60485037818972,84.51965297053563,83.40598489783382,83.52530670166016,5049766,0,0
TataPower,2012-10-29,83.84350569059004,85.31514567,83.56509020580512,84.75830841064453,2273345,0,0
TataPower,2012-10-30,84.63898676054694,85.63333317,83.40599670940838,83.84350586,1930744,0,0
TataPower,2012-10-31,83.44577762301013,84.91741147554856,83.32645578931691,84.36058044433594,1489890,0,0
TataPower,2012-11-01,84.71853254565627,85.03671985915543,83.52531439745306,84.47988891601562,3495366,0,0
TataPower,2012-11-02,85.11627368133055,85.47423914198009,84.20147096332634,84.71853637695312,1505332,0,0
TataPower,2012-11-05,84.40033717604621,85.03671807875324,83.36621270624389,83.92304992675781,1406745,0,0
TataPower,2012-11-06,83.20712305413672,84.83785666396916,83.20712305413672,84.67875671386719,2081084,0,0
TataPower,2012-11-07,83.52531290726351,84.04237199924911,82.09344487,82.57073211669922,3299839,0,0
TataPower,2012-11-08,81.93436420057448,81.93436420057448,79.58769941596216,80.94001770019531,2780708,0,0
TataPower,2012-11-09,81.17865215571699,82.72983579066283,80.14452763607552,80.42294311523438,3241861,0,0
TataPower,2012-11-12,80.82069035,81.13887769,78.83199119466715,79.18995666503906,2116615,0,0
TataPower,2012-11-15,80.54226259628399,80.54226259628399,78.99107900634746,79.74678802490234,2956519,0,0
TataPower,2012-11-16,79.50815991016499,79.94566912308662,78.35471338084645,78.83200073242188,2722129,0,0
TataPower,2012-11-19,79.07063093267509,79.50814636006736,76.56487276394547,77.04216003417969,2697119,0,0
TataPower,2012-11-20,77.24101468157575,78.71265441732129,77.08192104353508,78.31491088867188,4293260,0,0
TataPower,2012-11-21,78.39446640092804,80.30361534867195,77.55921373629008,80.02519989013672,2008729,0,0
TataPower,2012-11-22,80.34339923862397,80.66158656004139,78.79220932,80.38317108154297,2003581,0,0
TataPower,2012-11-23,80.74114244718159,81.45707340634391,79.62746787357366,81.2582016,1342305,0,0
TataPower,2012-11-26,81.61616515873295,82.57073975,81.45707149,82.09345245361328,2224267,0,0
TataPower,2012-11-27,82.33209209442505,83.12757297685846,82.05367662,82.29232025146484,2313761,0,0
TataPower,2012-11-29,82.33210298251777,84.79808964185534,82.33210298251777,84.36058044433594,5278014,0,0
TataPower,2012-11-30,84.47990064984943,86.30949996820566,84.24125698706239,85.75266266,2552474,0,0
TataPower,2012-12-03,85.91175881075529,86.30949613,84.63899056941055,85.5140152,1362374,0,0
TataPower,2012-12-04,85.51401493656968,89.21299782321233,85.11627761381627,88.81525421142578,4591292,0,0
TataPower,2012-12-05,90.00846853408423,90.00846853408423,85.35491753406558,85.71288299560547,8415761,0,0
TataPower,2012-12-06,85.71288093575693,87.02542093,84.08214733158728,86.50836181640625,3719050,0,0
TataPower,2012-12-07,87.9004499,88.21863722,86.70722546438367,87.34361267089844,3903553,0,0
TataPower,2012-12-10,87.78112600148732,88.17886959685352,85.63333323,86.70722961425781,2184932,0,0
TataPower,2012-12-11,87.58226418342701,87.74135785485774,84.51966855741188,85.47424316,4165753,0,0
TataPower,2012-12-12,85.83220460262962,85.91175457911825,84.16169911959847,84.71853637695312,4814271,0,0
TataPower,2012-12-13,85.11627964571215,85.35492330286775,83.56509587420089,84.16170501708984,2546674,0,0
TataPower,2012-12-14,83.96283362785725,84.55944277374057,82.92871530101505,83.28667449951172,5188581,0,0
TataPower,2012-12-17,83.36621445167091,85.03671985915543,82.88892719238963,84.47988891601562,2212495,0,0
TataPower,2012-12-18,85.11627021809636,85.39468569092902,84.28101751056576,84.55943298339844,1874926,0,0
TataPower,2012-12-19,84.79808026495213,85.55378932079915,84.36057111581214,85.2355957,2308342,0,0
TataPower,2012-12-20,85.31515498771034,86.07085783697191,84.40035216773742,85.79244232177734,1725164,0,0
TataPower,2012-12-21,85.51401116666622,85.51401116666622,83.60486203916204,84.28102111816406,2839536,0,0
TataPower,2012-12-24,84.47989293631083,85.51401118794435,84.08214934195992,85.2355957,2338474,0,0
TataPower,2012-12-26,85.03673872899998,86.82656635,84.71855134489434,86.62770080566406,2573002,0,0
TataPower,2012-12-27,87.22429849412306,87.42317029970339,85.55379293654102,86.38904571533203,4337907,0,0
TataPower,2012-12-28,86.8663332,87.42317047926818,86.38904589277276,86.90610504,2094802,0,0
TataPower,2012-12-31,86.38903667402279,88.05954205677298,86.38903667402279,87.78112030029297,1855992,0,0
TataPower,2013-01-01,88.45727884164471,89.01411606245227,87.94021975,88.61637878417969,2104064,0,0
TataPower,2013-01-02,89.09367370605469,89.37208919591811,88.65615825995532,89.09367370605469,1949486,0,0
TataPower,2013-01-03,89.49140165863886,89.5311735,87.30383095,87.62202453613281,1665263,0,0
TataPower,2013-01-04,87.50269664,88.09930565070836,86.30947862245901,87.66179656982422,1408714,0,0
TataPower,2013-01-07,87.90045972769047,87.90045972769047,86.30949782263758,86.54814147949219,1614341,0,0
TataPower,2013-01-08,86.62769314576087,87.50271781,85.83221217776786,87.10498047,1215570,0,0
TataPower,2013-01-09,87.50271398095224,88.17887308862348,86.42881755119781,86.86633301,1677989,0,0
TataPower,2013-01-10,86.98564909,87.74135183573487,85.99129641391947,86.50836181640625,1186942,0,0
TataPower,2013-01-11,86.54811609917758,86.82653152085129,84.71851736283487,84.95716094970703,1800251,0,0
TataPower,2013-01-14,85.19582173409549,85.43446536913993,84.24124719391772,84.59921264648438,2220008,0,0
TataPower,2013-01-15,84.79806146294429,86.42879474,83.92303706964783,85.95150756835938,4213869,0,0
TataPower,2013-01-16,85.91174893910245,86.38903619,83.96282181082255,84.40033721923828,1521785,0,0
TataPower,2013-01-17,84.55943661349367,85.03672389542943,83.56509020580512,84.75830841064453,1926688,0,0
TataPower,2013-01-18,84.87761313642321,86.54811828675166,83.88326692900013,86.03105926513672,2164562,0,0
TataPower,2013-01-21,86.15040053921919,86.82655334596348,85.15604781795263,86.34926605,1341868,0,0
TataPower,2013-01-22,86.34926760037517,86.54813941,84.40034654576526,85.43447113,2114960,0,0
TataPower,2013-01-23,85.59355934760752,87.97999570692136,84.51966298591631,87.50270844,2816842,0,0
TataPower,2013-01-24,87.54247258920462,87.90044430069386,84.32078379,85.63332367,1877227,0,0
TataPower,2013-01-25,85.03672388479018,85.15604570525919,83.92305565675703,84.28102111816406,3611744,0,0
TataPower,2013-01-28,84.59921492626538,85.03672407628173,84.04237766647844,84.32079315185547,1429709,0,0
TataPower,2013-01-29,84.32079278354286,85.79243275890174,84.16169911959847,84.71853637695312,1282785,0,0
TataPower,2013-01-30,85.11627973607519,85.11627973607519,81.97413405416869,82.25255584716797,1980294,0,0
TataPower,2013-01-31,82.17299854331239,82.17299854331239,79.86611215691667,80.42294311523438,4132221,0,0
TataPower,2013-02-01,80.42294316,82.05367676595402,80.42294316,81.37751770019531,5290574,0,0
TataPower,2013-02-04,81.93436056,82.37187602098966,79.54792404,79.78656768798828,1282765,0,0
TataPower,2013-02-05,78.79221689302202,80.70137245022697,78.19561404,78.47402954101562,3275195,0,0
TataPower,2013-02-06,78.83198374799018,79.82633008652812,78.27514652811207,78.75243377685547,3606992,0,0
TataPower,2013-02-07,78.7524455,78.99108916323534,76.84329622407729,77.12171173095703,3550916,0,0
TataPower,2013-02-08,77.16148567165156,77.87741661244536,76.24668292873737,77.28080749511719,3583407,0,0
TataPower,2013-02-11,77.79786472149485,78.23538015979223,75.96826557,77.63877106,4343164,0,0
TataPower,2013-02-12,77.16147993289347,77.63876719125855,76.52509272905166,76.92283630371094,1345520,0,0
TataPower,2013-02-13,76.96260426,77.32056968647812,74.45684628083795,74.81481170654297,2480936,0,0
TataPower,2013-02-14,74.81481576143852,75.80916212,73.86024124115471,75.57051849365234,3140302,0,0
TataPower,2013-02-15,74.97391471677541,77.16148567304006,74.97391471677541,76.80352020263672,1990309,0,0
TataPower,2013-02-18,77.43989730719679,77.47966915002719,75.88871368,76.56487274169922,1316953,0,0
TataPower,2013-02-19,76.56487882748031,77.16148796252138,76.00804153843092,77.00238800048828,1597629,0,0
TataPower,2013-02-20,77.43990344698506,77.83764077392154,76.84329431206375,77.47967529296875,1579223,0,0
TataPower,2013-02-21,77.32058886652443,78.19561987,76.88307336356691,77.40013885498047,3323998,0,0
TataPower,2013-02-22,77.51946087731692,78.35471374647143,76.36601434261607,77.43991088867188,2534114,0,0
TataPower,2013-02-25,77.43989342,78.63311153325165,77.16147795404437,78.19560241699219,1942235,0,0
TataPower,2013-02-26,77.87742639266885,78.51380743,77.32058905022123,77.43991088867188,1341396,0,0
TataPower,2013-02-27,77.99674073592269,78.07628442789006,76.68420064,77.47967529296875,2903506,0,0
TataPower,2013-02-28,78.03650473379028,78.71266378171099,74.09888483931532,75.09323120117188,5877090,0,0
TataPower,2013-03-01,74.93415228120831,78.19562005821517,73.93979943476373,77.43991088867188,3524405,0,0
TataPower,2013-03-04,77.12171552026254,78.11606834475161,76.52510634118256,77.36035919189453,3375327,0,0
TataPower,2013-03-05,77.83764262942641,78.75244542112401,76.20691514779011,78.55357360839844,2092487,0,0
TataPower,2013-03-06,78.79223269384264,79.2695264,77.95697972151777,78.07630157470703,1982397,0,0
TataPower,2013-03-07,78.55356364592643,79.11040087751773,77.36034549896833,77.87741088867188,1458872,0,0
TataPower,2013-03-08,77.95695840639279,78.91153925993838,77.95695840639279,78.59334564208984,871245,0,0
